hsa-miR-491-3p,210
hsa-miR-491-3p,472
hsa-miR-491-3p,1161
hsa-miR-491-3p,1286
hsa-miR-491-3p,1586
hsa-miR-491-3p,1545
hsa-miR-491-3p,1756
hsa-miR-491-3p,2153
hsa-miR-491-3p,2710
hsa-miR-491-3p,3655
hsa-miR-491-3p,3973
hsa-miR-491-3p,4128
hsa-miR-491-3p,4210
hsa-miR-491-3p,4286
hsa-miR-491-3p,4534
hsa-miR-491-3p,4548
hsa-miR-491-3p,4647
hsa-miR-491-3p,4693
hsa-miR-491-3p,4942
hsa-miR-491-3p,5193
hsa-miR-491-3p,5257
hsa-miR-491-3p,5741
hsa-miR-491-3p,5828
hsa-miR-491-3p,5961
hsa-miR-491-3p,6005
hsa-miR-491-3p,6121
hsa-miR-491-3p,6310
hsa-miR-491-3p,6444
hsa-miR-491-3p,6557
hsa-miR-491-3p,6898
hsa-miR-491-3p,7056
hsa-miR-491-3p,7078
hsa-miR-491-3p,7248
hsa-miR-491-3p,7253
hsa-miR-491-3p,7274
hsa-miR-491-3p,7498
hsa-miR-491-3p,4281
hsa-miR-491-3p,846
hsa-miR-491-3p,1536
hsa-miR-491-3p,2798
hsa-miR-491-3p,4053
hsa-miR-491-3p,5048
hsa-miR-491-3p,6401
hsa-miR-491-3p,6473
hsa-miR-491-3p,7010
hsa-miR-491-3p,54658
hsa-miR-491-3p,1080
hsa-miR-491-3p,1543
hsa-miR-491-3p,3239
hsa-miR-491-3p,6891
hsa-miR-491-3p,1641
hsa-miR-491-3p,3570
hsa-miR-491-3p,3485
hsa-miR-491-3p,6387
hsa-miR-491-3p,960
hsa-miR-491-3p,356
hsa-miR-491-3p,477
hsa-miR-491-3p,777
hsa-miR-491-3p,919
hsa-miR-491-3p,1137
hsa-miR-491-3p,1551
hsa-miR-491-3p,1579
hsa-miR-491-3p,1734
hsa-miR-491-3p,1816
hsa-miR-491-3p,2554
hsa-miR-491-3p,2557
hsa-miR-491-3p,2561
hsa-miR-491-3p,2562
hsa-miR-491-3p,2890
hsa-miR-491-3p,2892
