Motif Name,New Symbol,Entrez ID
V$RFX3_05_M02892,RFX3,19726
Rfx4.1,RFX4,71137
RFX4_RFX_DBD_dimeric_15_1,RFX4,71137
RFX4_RFX_DBD_dimeric_16_1,RFX4,71137
V$RFX4_03_M02789,RFX4,71137
V$RFX4_04_M02893,RFX4,71137
RORA_1_MA0071.1,RORA,19883
RORA_2_MA0072.1,RORA,19883
RORA_nuclearreceptor_DBD_dimeric_19_1,RORA,19883
RORA_nuclearreceptor_DBD_dimeric_20_1,RORA,19883
V$RORA_Q4_M01138,RORA,19883
V$RORA1_01_M00156,RORA1,19883
V$RORA2_01_M00157,RORA2,19883
V$RORBETA_Q2_M01722,RORBETA,225998
RREB1_MA0073.1,RREB1,68750
V$RREB1_01_M00257,RREB1,68750
V$PXRRXR_01_M01152,PXRRXR,20181
V$PXRRXR_02_M01153,PXRRXR,20181
Rxra.1,RXRA,20181
Rxra.2,RXRA,20181
Rxra_nuclearreceptor_DBD_dimeric_12_1,RXRA,20181
RXRA_nuclearreceptor_DBD_dimeric_14_2,RXRA,20181
RXRA_nuclearreceptor_full_dimeric_14_1,RXRA,20181
RXRA_nuclearreceptor_full_dimeric_14_2,RXRA,20181
V$RXRA_03_M02791,RXRA,20181
V$RXRA_04_M02895,RXRA,20181
V$RXRLXRB_01_M01198,RXRLXRB,20181
V$VDRRXR_01_M01202,VDRRXR,20181
Rxrb_nuclearreceptor_DBD_dimeric_14_1,RXRB,20182
RXRG_nuclearreceptor_DBD_dimeric_14_2,RXRG,20183
RXRG_nuclearreceptor_full_dimeric_14_1,RXRG,20183
RXRG_nuclearreceptor_full_dimeric_14_2,RXRG,20183
V$SATB1_01_M01232,SATB1,20230
V$SATB1_Q3_M01723,SATB1,20230
V$SATB1_Q5_M02030,SATB1,20230
Shox2.1,SHOX2,20429
Shox2_homeodomain_DBD_monomeric_8_1,SHOX2,20429
V$SHOX2_01_M01415,SHOX2,20429
Six1.1,SIX1,20471
V$SIX1_01_M01313,SIX1,20471
Six3.1,SIX3,20473
V$SIX3_01_M01358,SIX3,20473
SNAI2_C2H2_DBD_monomeric_9_1,SNAI2,20583
Hltf_MA0109.1,HLTF,20585
V$RUSH1A_02_M01107,RUSH1A,20585
V$SOX_01_M01286,SOX,20664
V$SOX_Q6_M01014,SOX,20664
Sox1.1,SOX1,20664
Sox1.2,SOX1,20664
Sox1_HMG_DBD_dimeric_13_1,SOX1,20664
Sox1_HMG_DBD_dimeric_14_1,SOX1,20664
Sox1_HMG_DBD_dimeric_15_1,SOX1,20664
Sox1_HMG_DBD_dimeric_15_2,SOX1,20664
V$SOX1_03_M02802,SOX1,20664
V$SOX1_04_M02906,SOX1,20664
SOX2_HMG_full_dimeric_15_1,SOX2,20674
SOX2_HMG_full_dimeric_17_1,SOX2,20674
Sox2_MA0143.1,SOX2,20674
V$SOX2_01_M02246,SOX2,20674
V$SOX2_Q6_M01272,SOX2,20674
Sox3_HMG_DBD_dimeric_17_1,SOX3,20675
Sox3_HMG_DBD_dimeric_17_3,SOX3,20675
SOX4.1,SOX4,20677
Sox4.1,SOX4,20677
Sox4.2,SOX4,20677
SOX4_HMG_DBD_dimeric_16_1,SOX4,20677
V$SOX4_01_M01308,SOX4,20677
Sox5.1,SOX5,20678
Sox5.2,SOX5,20678
Sox5_MA0087.1,SOX5,20678
V$SOX5_01_M00042,SOX5,20678
V$SOX5_04_M02910,SOX5,20678
V$SOX5_07_M02909,SOX5,20678
SOX9_HMG_DBD_monomeric_9_1,SOX9,20682
SOX9_HMG_full_dimeric_16_1,SOX9,20682
SOX9_HMG_full_dimeric_16_3,SOX9,20682
SOX9_HMG_full_dimeric_17_1,SOX9,20682
SOX9_HMG_full_dimeric_17_3,SOX9,20682
SOX9_MA0077.1,SOX9,20682
V$SOX9_B1_M00410,SOX9,20682
V$SOX9_Q4_M01284,SOX9,20682
SOX10_HMG_full_dimeric_14_1,SOX10,20665
SOX10_HMG_full_dimeric_15_3,SOX10,20665
SOX10_HMG_full_dimeric_16_1,SOX10,20665
SOX10_MA0442.1,SOX10,20665
V$SOX10_01_M03138,SOX10,20665
V$SOX10_Q6_01_M02116,SOX10,20665
V$SOX10_Q6_M01131,SOX10,20665
Sox11.1,SOX11,20666
Sox11.2,SOX11,20666
Sox11_HMG_DBD_dimeric_15_1,SOX11,20666
V$SOX11_03_M02795,SOX11,20666
V$SOX11_04_M02899,SOX11,20666
Sox15.1,SOX15,20670
Sox15.2,SOX15,20670
SOX15_HMG_full_dimeric_15_1,SOX15,20670
SOX15_HMG_full_dimeric_15_3,SOX15,20670
V$SOX15_03_M02799,SOX15,20670
V$SOX15_04_M02903,SOX15,20670
Sox12.1,SOX12,20667
Sox12.2,SOX12,20667
V$SOX12_03_M02796,SOX12,20667
V$SOX12_04_M02900,SOX12,20667
SP1_C2H2_DBD_monomeric_11_1,SP1,20683
SP1_MA0079.1,SP1,20683
SP1_MA0079.2,SP1,20683
V$SP1_01_M00008,SP1,20683
V$SP1_02_M01303,SP1,20683
V$SP1_03_M02281,SP1,20683
V$SP1_Q2_01_M00933,SP1,20683
V$SP1_Q4_01_M00932,SP1,20683
V$SP1_Q6_01_M00931,SP1,20683
V$SP1_Q6_M00196,SP1,20683
V$SP1SP3_Q4_M01219,SP1SP3,20683
V$SP2_01_M01783,SP2,78912
SP3_C2H2_DBD_monomeric_11_1,SP3,20687
V$SP3_Q3_M00665,SP3,20687
Sp4.1,SP4,20688
Sp4.2,SP4,20688
SP4_C2H2_full_monomeric_17_1,SP4,20688
V$SP4_03_M02810,SP4,20688
V$SP4_04_M02914,SP4,20688
V$SP4_Q5_M01273,SP4,20688
V$PU1_Q4_M01172,PU1,20375
V$PU1_Q6_M00658,PU1,20375
Sfpi1.2,SFPI1,20375
Sfpi1.3,SFPI1,20375
V$SFPI1_04_M02896,SFPI1,20375
SPI1_ETS_full_monomeric_14_1,SPI1,20375
SPI1_MA0080.1,SPI1,20375
SPI1_MA0080.2,SPI1,20375
V$SPI1_01_M01203,SPI1,20375
V$SPI1_02_M02043,SPI1,20375
V$SPI1_03_M02078,SPI1,20375
V$SPI1_04_M02278,SPI1,20375
V$SPI1_Q5_M02031,SPI1,20375
SPIB_ETS_DBD_monomeric_14_1,SPIB,272382
SPIB_MA0081.1,SPIB,272382
V$SPIB_01_M01204,SPIB,272382
V$SPIB_02_M02041,SPIB,272382
V$SPIB_03_M02076,SPIB,272382
Srebf1_bHLH_DBD_dimeric_10_1,SREBF1,20787
V$SREBP_Q3_M00776,SREBP,20787
V$SREBP_Q6_M01168,SREBP,20787
V$SREBP1_01_M00220,SREBP1,20787
V$SREBP1_02_M00221,SREBP1,20787
V$SREBP1_Q5_M01173,SREBP1,20787
V$SREBP1_Q6_M00749,SREBP1,20787
SREBF2_bHLH_DBD_dimeric_10_1,SREBF2,20788
V$SREBP2_Q6_M01177,SREBP2,20788
Srf.1,SRF,20807
Srf.2,SRF,20807
SRF_MA0083.1,SRF,20807
SRF_MADS_DBD_dimeric_12_1,SRF,20807
SRF_MADS_full_dimeric_16_1,SRF,20807
V$SRF_01_M00152,SRF,20807
V$SRF_02_M01257,SRF,20807
V$SRF_03_M01304,SRF,20807
V$SRF_06_M02916,SRF,20807
V$SRF_C_M00215,SRF,20807
V$SRF_Q4_M00810,SRF,20807
V$SRF_Q5_01_M00922,SRF,20807
V$SRF_Q5_02_M01007,SRF,20807
V$SRF_Q6_M00186,SRF,20807
V$STAT_01_M00223,STAT,20846
V$STAT_Q6_M00777,STAT,20846
STAT1_MA0137.1,STAT1,20846
STAT1_MA0137.2,STAT1,20846
V$STAT1_01_M00224,STAT1,20846
V$STAT1_02_M00492,STAT1,20846
V$STAT1_03_M00496,STAT1,20846
V$STAT1_05_M01260,STAT1,20846
V$STAT1_Q6_M01823,STAT1,20846
V$STAT1STAT1_Q3_M01212,STAT1STAT1,20846
Stat3_MA0144.1,STAT3,20848
V$STAT3_01_M00225,STAT3,20848
V$STAT3_02_M00497,STAT3,20848
V$STAT3_03_M01595,STAT3,20848
V$STAT3STAT3_Q3_M01220,STAT3STAT3,20848
V$STAT4_01_M00498,STAT4,20849
V$STAT4_Q4_M01666,STAT4,20849
V$STAT4_Q5_M02117,STAT4,20849
V$STAT5A_01_M00457,STAT5A,20850
V$STAT5A_02_M00460,STAT5A,20850
V$STAT5A_03_M00493,STAT5A,20850
V$STAT5A_04_M00499,STAT5A,20850
V$STAT5A_Q6_M01890,STAT5A,20850
V$STAT5B_01_M00459,STAT5B,20851
V$STAT6_01_M00494,STAT6,20852
V$STAT6_02_M00500,STAT6,20852
V$BRACH_01_M00150,BRACH,20997
T_MA0009.1,T,20997
T_TBX_full_dimeric_16_1,T,20997
V$TAL1_01_M01591,TAL1,21349
V$TAL1_Q6_M00993,TAL1,21349
V$TAL1ALPHAE47_01_M00066,TAL1ALPHAE47,21349
V$TAL1BETAE47_01_M00065,TAL1BETAE47,21349
V$TAL1BETAITF2_01_M00070,TAL1BETAITF2,21349
TBX1_TBX_DBD_dimeric_19_1,TBX1,21380
TBX1_TBX_DBD_dimeric_20_1,TBX1,21380
TBX1_TBX_DBD_dimeric_20_2,TBX1,21380
TBX1_TBX_DBD_dimeric_23_1,TBX1,21380
TBX1_TBX_DBD_monomeric_8_1,TBX1,21380
V$TATA_01_M00252,TATA,21374
V$TATA_C_M00216,TATA,21374
Tbp.1,TBP,21374
Tbp.2,TBP,21374
TBP_MA0108.1,TBP,21374
TBP_MA0108.2,TBP,21374
V$TBP_01_M00471,TBP,21374
V$TBP_04_M02918,TBP,21374
V$TBP_06_M02814,TBP,21374
V$TBP_Q6_M00980,TBP,21374
TBX2_TBX_full_dimeric_18_1,TBX2,21385
TBX2_TBX_full_monomeric_11_1,TBX2,21385
TBX5_TBX_DBD_dimeric_20_1,TBX5,21388
TBX5_TBX_DBD_monomeric_8_1,TBX5,21388
V$TBX5_01_M01019,TBX5,21388
V$TBX5_02_M01020,TBX5,21388
V$TBX5_Q5_M01044,TBX5,21388
TBX15_TBX_DBD_dimeric_19_1,TBX15,21384
TBX15_TBX_DBD_monomeric_8_1,TBX15,21384
V$TBX15_01_M01263,TBX15,21384
V$TBX15_02_M01264,TBX15,21384
TCF4_bHLH_full_dimeric_10_1,TCF4,21413
V$TCF4_01_M01705,TCF4,21413
V$TCF4_Q5_01_M02033,TCF4,21413
V$TCF4_Q5_M00671,TCF4,21413
HNF1A_homeodomain_full_dimeric_15_1,HNF1A,21405
HNF1A_MA0046.1,HNF1A,21405
V$HNF1A_01_M02162,HNF1A,21405
V$HNF1A_Q5_M02013,HNF1A,21405
V$LEF1TCF1_Q4_M00978,LEF1TCF1,21405
Tcf1.2,TCF1,21405
Tcf1.3,TCF1,21405
V$TCF1_06_M02815,TCF1,21405
V$TCF1_07_M02919,TCF1,21405
HNF1B_homeodomain_full_dimeric_13_1,HNF1B,21410
HNF1B_homeodomain_full_dimeric_15_1,HNF1B,21410
HNF1B_MA0153.1,HNF1B,21410
V$HNF1B_01_M01425,HNF1B,21410
V$HNF1B_04_M02266,HNF1B,21410
Tcf2.1,TCF2,21410
V$E12_Q6_M00693,E12,21423
V$E2A_Q2_M00804,E2A,21423
V$E2A_Q6_01_M02088,E2A,21423
V$E2A_Q6_M00973,E2A,21423
V$E47_01_M00002,E47,21423
V$E47_02_M00071,E47,21423
Tcf3.1,TCF3,21423
Tcf3.2,TCF3,21423
TCF3_bHLH_DBD_dimeric_10_1,TCF3,21423
V$TCF3_01_M01594,TCF3,21423
V$TCF3_04_M02816,TCF3,21423
V$TCF3_05_M02920,TCF3,21423
Tcfe2a.1,TCFE2A,21423
Tcfe2a.2,TCFE2A,21423
V$TCFE2A_03_M02823,TCFE2A,21423
V$TCFE2A_04_M02927,TCFE2A,21423
Tcf7l2.1,TCF7L2,21416
Tcf7l2.2,TCF7L2,21416
V$TCF7L2_04_M02922,TCF7L2,21416
V$AREB6_01_M00412,AREB6,21417
V$AREB6_02_M00413,AREB6,21417
V$AREB6_03_M00414,AREB6,21417
V$AREB6_04_M00415,AREB6,21417
V$DELTAEF1_01_M00073,DELTAEF1,21417
ZEB1_MA0103.1,ZEB1,21417
V$HEB_Q6_M00698,HEB,21406
V$HTF4_Q2_M02018,HTF4,21406
Tcf21_bHLH_DBD_dimeric_14_1,TCF21,21412
MLX_bHLH_full_dimeric_10_1,MLX,21428
TEAD1_MA0090.1,TEAD1,21676
TEAD1_TEA_full_dimeric_17_1,TEAD1,21676
TEAD1_TEA_full_monomeric_10_1,TEAD1,21676
V$TEF1_Q6_03_M01817,TEF1,21676
V$TEF1_Q6_M00704,TEF1,21676
TEAD4_TEA_DBD_monomeric_10_1,TEAD4,21679
TEAD3_TEA_DBD_dimeric_17_1,TEAD3,21678
TEAD3_TEA_DBD_monomeric_8_1,TEAD3,21678
TEF_bZIP_DBD_dimeric_12_1,TEF,21685
V$TEF_01_M01305,TEF,21685
V$TEF_Q6_M00672,TEF,21685
V$TRF1_01_M01237,TRF1,21749
V$AP2_Q3_M00800,AP2,21418
V$AP2_Q6_01_M00915,AP2,21418
V$AP2_Q6_M00189,AP2,21418
V$AP2ALPHA_01_M00469,AP2ALPHA,21418
V$AP2ALPHA_02_M01045,AP2ALPHA,21418
V$AP2ALPHA_03_M01047,AP2ALPHA,21418
V$AP2ALPHA_Q6_M01857,AP2ALPHA,21418
V$AP4_01_M00005,AP4,21418
V$AP4_Q5_M00175,AP4,21418
V$AP4_Q6_01_M00927,AP4,21418
V$AP4_Q6_02_M01860,AP4,21418
V$AP4_Q6_M00176,AP4,21418
Tcfap2a.1,TCFAP2A,21418
Tcfap2a.2,TCFAP2A,21418
Tcfap2a_TFAP_DBD_dimeric_11_1,TCFAP2A,21418
Tcfap2a_TFAP_DBD_dimeric_12_1,TCFAP2A,21418
Tcfap2a_TFAP_DBD_dimeric_13_1,TCFAP2A,21418
V$TCFAP2A_03_M02819,TCFAP2A,21418
TFAP2A_MA0003.1,TFAP2A,21418
TFAP2A_TFAP_DBD_dimeric_11_1,TFAP2A,21418
TFAP2A_TFAP_DBD_dimeric_12_1,TFAP2A,21418
TFAP2A_TFAP_DBD_dimeric_13_1,TFAP2A,21418
V$AP2BETA_Q3_M01858,AP2BETA,21419
Tcfap2b.1,TCFAP2B,21419
Tcfap2b.2,TCFAP2B,21419
V$TCFAP2B_03_M02820,TCFAP2B,21419
V$TCFAP2B_04_M02924,TCFAP2B,21419
TFAP2B_TFAP_DBD_dimeric_11_1,TFAP2B,21419
TFAP2B_TFAP_DBD_dimeric_12_1,TFAP2B,21419
TFAP2B_TFAP_DBD_dimeric_13_1,TFAP2B,21419
V$AP2GAMMA_01_M00470,AP2GAMMA,21420
V$AP2GAMMA_Q5_M01859,AP2GAMMA,21420
Tcfap2c.1,TCFAP2C,21420
Tcfap2c.2,TCFAP2C,21420
V$TCFAP2C_03_M02821,TCFAP2C,21420
V$TCFAP2C_04_M02925,TCFAP2C,21420
TFAP2C_TFAP_full_dimeric_11_1,TFAP2C,21420
TFAP2C_TFAP_full_dimeric_12_1,TFAP2C,21420
TFAP2C_TFAP_full_dimeric_13_1,TFAP2C,21420
V$AP3_Q6_M00690,AP3,83383
TFAP4_bHLH_full_dimeric_10_1,TFAP4,83383
V$CP2_01_M00072,CP2,21422
V$CP2_02_M00947,CP2,21422
V$LBP1_Q6_M00644,LBP1,21422
TFCP2_CP2_full_dimeric_10_1,TFCP2,21422
TFCP2_CP2_full_dimer-of-dimers_16_1,TFCP2,21422
NR2F1_MA0017.1,NR2F1,13865
NR2F1_nuclearreceptor_DBD_dimeric_15_1,NR2F1,13865
NR2F1_nuclearreceptor_DBD_dimeric_16_1,NR2F1,13865
NR2F1_nuclearreceptor_DBD_monomeric_13_1,NR2F1,13865
NR2F1_nuclearreceptor_full_monomeric_8_1,NR2F1,13865
Nr2f2.1,NR2F2,11819
Nr2f2.2,NR2F2,11819
V$NR2F2_03_M02783,NR2F2,11819
V$NR2F2_04_M02887,NR2F2,11819
TFE3_bHLH_DBD_dimeric_10_1,TFE3,209446
V$TGIF_01_M00418,TGIF,21815
V$TGIF_02_M01346,TGIF,21815
Tgif1.1,TGIF1,21815
TGIF1_MEIS_DBD_dimeric_12_1,TGIF1,21815
V$TGIF1_01_M03111,TGIF1,21815
V$T3RALPHA_Q6_M01724,T3RALPHA,21833
THRA_nuclearreceptor_FL_dimeric_18_1,THRA,21833
V$T3RBETA_Q6_01_M02119,T3RBETA,21834
THRB_nuclearreceptor_DBD_dimeric_18_1,THRB,21834
THRB_nuclearreceptor_DBD_dimeric_19_1,THRB,21834
THRB_nuclearreceptor_DBD_dimeric_20_1,THRB,21834
V$NKX21_01_M01312,NKX21,21869
Titf1.1,TITF1,21869
V$TITF1_Q3_M00432,TITF1,21869
NR2E1_nuclearreceptor_full_dimeric_14_1,NR2E1,21907
NR2E1_nuclearreceptor_full_monomeric_9_1,NR2E1,21907
V$P53_01_M00034,P53,22059
V$P53_02_M00272,P53,22059
V$P53_03_M01651,P53,22059
V$P53_04_M01652,P53,22059
V$P53_05_M01655,P53,22059
V$P53_DECAMER_Q2_M00761,P53,22059
TP53_MA0106.1,TP53,22059
Tp53_p53l_DBD_dimeric_17_1,TP53,22059
Tp53_p53l_DBD_dimeric_18_1,TP53,22059
Tp53_p53l_DBD_dimeric_18_2,TP53,22059
Tp73_p53l_DBD_dimeric_18_1,TP73,22062
NR2C2_nuclearreceptor_DBD_dimeric_14_1,NR2C2,22026
V$TR4_01_M01776,TR4,22026
V$TR4_03_M01782,TR4,22026
V$TR4_Q2_M01725,TR4,22026
V$SOX40_04_M02908,TNFRSF4,22163
V$LXRB_RXRA_Q5_M02021,LXRB,22260
USF1_bHLH_DBD_dimeric_10_1,USF1,22278
USF1_MA0093.1,USF1,22278
V$USF_01_M00121,USF1,22278
V$USF_02_M00122,USF1,22278
V$USF_C_M00217,USF1,22278
V$USF_Q6_01_M00796,USF1,22278
V$USF_Q6_M00187,USF1,22278
V$USF2_Q6_M00726,USF2,22282
V$VBP_01_M00228,VBP,22327
V$VDR_Q3_M00444,VDR,22337
V$VDR_Q6_M00961,VDR,22337
VDR_nuclearreceptor_full_dimeric_16_1,VDR,22337
V$WT1_Q6_01_M02036,WT1,22431
V$WT1_Q6_M01118,WT1,22431
V$HTF_01_M00538,HTF,22433
V$XBP1_01_M00251,XBP1,22433
V$XBP1_02_M01770,XBP1,22433
XBP1_bZIP_DBD_dimeric_12_1,XBP1,22433
XBP1_bZIP_DBD_dimeric_14_1,XBP1,22433
V$YY1_01_M00059,YY1,22632
V$YY1_02_M00069,YY1,22632
V$YY1_03_M02044,YY1,22632
V$YY1_Q6_02_M01035,YY1,22632
V$YY1_Q6_03_M01894,YY1,22632
V$YY1_Q6_M00793,YY1,22632
YY1_C2H2_full_monomeric_11_1,YY1,22632
YY1_MA0095.1,YY1,22632
V$ZF5_01_M00716,ZF5,22666
V$ZF5_B_M00333,ZF5,22666
V$ZFP161_04_M02933,ZFP161,22666
Zfp161.1,ZFP161,22666
Zfp161.2,ZFP161,22666
V$ZFX_01_M01593,ZFX,22764
Zfx_MA0146.1,ZFX,22764
V$ZIC1_01_M00448,ZIC1,22771
V$ZIC1_04_M02835,ZIC1,22771
V$ZIC1_05_M02939,ZIC1,22771
Zic1.1,ZIC1,22771
Zic1.2,ZIC1,22771
ZIC1_C2H2_full_monomeric_14_1,ZIC1,22771
V$ZIC2_01_M00449,ZIC2,22772
V$ZIC2_04_M02836,ZIC2,22772
V$ZIC2_05_M02940,ZIC2,22772
Zic2.1,ZIC2,22772
Zic2.2,ZIC2,22772
V$ZIC3_01_M00450,ZIC3,22773
V$ZIC3_04_M02837,ZIC3,22773
V$ZIC3_05_M02941,ZIC3,22773
Zic3.1,ZIC3,22773
Zic3.2,ZIC3,22773
ZIC3_C2H2_full_monomeric_15_1,ZIC3,22773
V$ZFP128_03_M02828,ZFP128,243833
V$ZFP128_04_M02932,ZFP128,243833
Zfp128.1,ZFP128,243833
Zfp128.2,ZFP128,243833
V$ZFP105_03_M02827,ZFP105,22646
V$ZFP105_04_M02931,ZFP105,22646
Zfp105.1,ZFP105,22646
Zfp105.2,ZFP105,22646
MZF1_1-4_MA0056.1,MZF1,109889
MZF1_5-13_MA0057.1,MZF1,109889
V$MZF1_01_M00083,MZF1,109889
V$MZF1_02_M00084,MZF1,109889
V$MZF1_Q5_M01733,MZF1,109889
V$STAF_01_M00262,STAF,20841
V$STAF_02_M00264,STAF,20841
ZNF143_C2H2_DBD_monomeric_16_1,ZNF143,20841
znf143_MA0088.1,ZNF143,20841
V$PLZF_02_M01075,PLZF,235320
V$CACCCBINDINGFACTOR_Q6_M00721,CACCCBINDINGFACTOR,22661
V$ZBP89_Q4_M01816,ZBP89,22661
V$ZFP187_03_M02830,ZFP187,432731
V$ZFP187_04_M02934,ZFP187,432731
Zfp187.1,ZFP187,432731
Zfp187.2,ZFP187,432731
V$ZABC1_01_M01306,ZABC1,228913
V$PAX8_01_M00717,PAX8,18510
V$PAX8_B_M00328,PAX8,18510
V$TFE_Q6_M01029,TFE,21425
TFEB_bHLH_full_dimeric_10_1,TFEB,21425
V$TFEB_01_M01768,TFEB,21425
Mafk.1,MAFK,17135
Mafk.2,MAFK,17135
MAFK_bZIP_DBD_dimeric_21_1,MAFK,17135
MAFK_bZIP_full_dimeric_15_1,MAFK,17135
MAFK_bZIP_full_monomeric_12_1,MAFK,17135
V$MAFK_03_M02776,MAFK,17135
V$MAFK_04_M02880,MAFK,17135
V$MAFK_Q3_M02022,MAFK,17135
V$MTERF_01_M01245,MTERF,208595
Lhx3.1,LHX3,16871
Lhx3_MA0135.1,LHX3,16871
V$LHX3_01_M01471,LHX3,16871
V$LHX3_Q3_M02097,LHX3,16871
V$LHX3A_01_M00510,LHX3A,16871
V$LHX3b_01_M01971,LHX3B,16871
V$FRA1_Q5_M01267,FRA1,14283
V$FRA1_Q6_M02095,FRA1,14283
Alx1_homeodomain_DBD_dimeric_13_1,ALX1,216285
Alx1_homeodomain_DBD_monomeric_10_1,ALX1,216285
Eomes.1,EOMES,13813
Eomes.2,EOMES,13813
EOMES_TBX_DBD_dimeric_20_1,EOMES,13813
EOMES_TBX_DBD_monomeric_13_1,EOMES,13813
V$EOMES_03_M02747,EOMES,13813
V$EOMES_04_M02851,EOMES,13813
V$TBR2_01_M01774,TBR2,13813
V$GFI1B_01_M01058,GFI1B,14582
Sox14.1,SOX14,20669
Sox14.2,SOX14,20669
SOX14_HMG_DBD_dimeric_12_1,SOX14,20669
SOX14_HMG_DBD_dimeric_13_1,SOX14,20669
SOX14_HMG_DBD_dimeric_15_1,SOX14,20669
V$SOX14_03_M02798,SOX14,20669
V$SOX14_04_M02901,SOX14,20669
V$SOX14_05_M02902,SOX14,20669
ZNF282_C2H2_DBD_monomeric_17_1,ZNF282,101095
V$WHN_B_M00332,WHN,15218
V$FKLF_Q5_M01837,FKLF,194655
V$ETF_Q6_M00695,ETF,21677
V$GCM_Q2_M00634,GCM,14531
Gcm1.1,GCM1,14531
Gcm1.2,GCM1,14531
GCM1_GCM_DBD_monomeric_10_1,GCM1,14531
GCM1_GCM_full_dimeric_16_1,GCM1,14531
GCM1_GCM_full_monomeric_11_1,GCM1,14531
V$GCM1_03_M02758,GCM1,14531
V$GCM1_04_M02862,GCM1,14531
Barx2.1,BARX2,12023
V$BARX2_01_M01431,BARX2,12023
Bhlhb2.1,BHLHB2,20893
Bhlhb2.2,BHLHB2,20893
Bhlhb2_bHLH_DBD_dimeric_10_1,BHLHB2,20893
Bhlhb2_bHLH_DBD_monomeric_10_1,BHLHB2,20893
V$BHLHB2_04_M02845,BHLHB2,20893
Klf7.1,KLF7,93691
Klf7.2,KLF7,93691
V$KLF7_03_M02773,KLF7,93691
V$KLF7_04_M02877,KLF7,93691
V$P63_01_M01656,P63,22061
TP63_p53l_DBD_dimeric_18_1,TP63,22061
V$DR3_Q4_M00966,DR3,85030
V$DR4_Q2_M00965,DR4,21933
HESX1_homeodomain_DBD_dimeric_15_1,HESX1,15209
HESX1_homeodomain_DBD_monomeric_10_1,HESX1,15209
V$PXR_Q2_M00964,PXR,18171
Phox2b.1,PHOX2B,18935
PHOX2B_homeodomain_full_dimeric_11_1,PHOX2B,18935
V$PMX2B_01_M01356,PMX2B,18935
TBX19_TBX_DBD_dimeric_20_1,TBX19,83993
V$TBX18_01_M01262,TBX18,76365
MSC_bHLH_full_dimeric_10_1,MSC,17681
GCM2_GCM_DBD_monomeric_10_1,GCM2,107889
V$GKLF_02_M01588,GKLF,16600
V$GKLF_Q4_M01835,GKLF,16600
Klf4_MA0039.1,KLF4,16600
Klf4_MA0039.2,KLF4,16600
Lhx2.1,LHX2,16870
LHX2_homeodomain_DBD_dimeric_15_1,LHX2,16870
LHX2_homeodomain_DBD_monomeric_10_1,LHX2,16870
V$LHX2_01_M01325,LHX2,16870
V$OC2_Q3_M02112,OC2,225631
ONECUT2_CUT_DBD_monomeric_14_1,ONECUT2,225631
TBX4_TBX_DBD_dimeric_20_1,TBX4,21387
TBX4_TBX_DBD_monomeric_8_1,TBX4,21387
V$BEN_01_M01240,BEN,57080
V$BEN_02_M01241,BEN,57080
V$GTF2IRD1_01_M01229,GTF2IRD1,57080
CLOCK_bHLH_DBD_dimeric_10_1,CLOCK,12753
Sox13.1,SOX13,20668
Sox13.2,SOX13,20668
V$SOX13_03_M02797,SOX13,20668
Creb5_bZIP_DBD_dimeric_12_1,CREB5,231991
Cart1.2,CART1,22032
CART1_homeodomain_DBD_dimeric_13_1,CART1,22032
V$CART1_01_M00416,CART1,22032
V$CART1_02_M01362,CART1,22032
V$CART1_03_M01453,CART1,22032
Mafb.1,MAFB,16658
Mafb.2,MAFB,16658
Mafb_bZIP_DBD_dimeric_17_1,MAFB,16658
Mafb_bZIP_DBD_dimeric_18_1,MAFB,16658
Mafb_bZIP_DBD_monomeric_12_1,MAFB,16658
Mafb_MA0117.1,MAFB,16658
V$MAFB_01_M01227,MAFB,16658
V$MAFB_03_M02879,MAFB,16658
V$MAFB_05_M02775,MAFB,16658
V$FXR_IR1_Q6_M00767,FXR,20186
V$FXR_Q2_M01268,FXR,20186
V$FXR_Q3_M00631,FXR,20186
Nr2e3_MA0164.1,NR2E3,23958
V$PNR_01_M01650,PNR,23958
V$KAISO_01_M01119,KAISO,56805
V$LXR_DR4_Q3_M00766,LXR,22259
V$LXRA_RXRA_Q3_M00647,LXRA,22259
V$FPM315_01_M01587,FPM315,74120
V$CBF_01_M01079,CBF,12607
V$CBF_02_M01080,CBF,12607
V$COREBINDINGFACTOR_Q6_M00722,COREBINDINGFACTOR,12607
V$RNF96_01_M01199,RNF96,21849
OLIG2_bHLH_full_dimeric_10_1,OLIG2,50913
V$IK1_01_M00086,IK1,22778
V$LYF1_01_M00141,LYF1,22778
IRF9_IRF_full_trimeric_15_1,IRF9,16391
Isgf3g.1,ISGF3G,16391
Isgf3g.2,ISGF3G,16391
V$ISGF3G_03_M02771,ISGF3G,16391
V$ISGF4G_04_M02875,ISGF4G,16391
V$ISRE_01_M00258,ISRE,16391
V$RP58_01_M00532,RP58,30928
ZNF238_C2H2_full_monomeric_13_1,ZNF238,30928
Hoxb13.1,HOXB13,15408
HOXB13_homeodomain_DBD_monomeric_10_1,HOXB13,15408
HOXB13_homeodomain_DBD_monomeric_11_1,HOXB13,15408
V$HOXB13_01_M01467,HOXB13,15408
CREB3_bZIP_full_dimeric_14_1,CREB3,12913
V$DEAF1_01_M01001,DEAF1,54006
V$DEAF1_02_M01002,DEAF1,54006
V$DMRT2_01_M01147,DMRT2,226049
V$EKLF_Q5_M01874,EKLF,16596
CTCF_C2H2_full_monomeric_17_1,CTCF,13018
CTCF_MA0139.1,CTCF,13018
